id,cluster
904366216,8
627165508,9
935081374,8
166423808,2
694875505,9
600803345,4
668622742,9
735650098,3
780036185,3
727629380,3
630752696,9
31445985,6
444186248,0
37740179,6
676726128,9
548948766,4
950980496,8
294745518,7
128478395,2
493728900,0
409962409,0
206814259,7
36692789,6
358063914,5
568169521,4
871425940,1
222128266,7
661808542,9
936264481,8
561332030,4
397236474,5
261852538,7
916654870,8
489798779,0
564491865,4
369406584,5
389928054,5
285815494,7
986130088,8
387800382,5
145796666,2
990664456,8
79657703,6
114722089,2
320070985,5
512405103,4
351301621,5
250138481,7
215661610,7
387964281,5
78648975,6
502521553,0
181846001,2
620077810,9
765817275,3
153873900,2
189410866,2
440917847,0
546292388,4
832763458,1
185126501,2
533346274,4
514148916,4
786612723,3
327843368,5
169033870,2
934108902,8
359645655,5
725296910,3
119671797,2
399199642,5
657183467,9
834474787,1
199567862,7
442390629,0
523520298,4
442836404,0
349069924,5
712379447,3
48139969,6
792487754,3
554141685,4
623254783,9
160038434,2
415477329,0
802356752,3
160256941,2
2367256,6
887706060,1
752271389,3
177802419,2
861481715,1
445907589,0
286302942,7
959459977,8
814287582,1
483123183,0
478547193,0
180052268,2
194887926,2
490282380,0
667931640,9
214989835,7
327855439,5
344982403,5
664182088,9
477979846,0
647680033,9
888620623,1
396836267,5
278978362,7
357051870,5
106533962,2
490094362,0
878870300,1
408627982,0
57366687,6
923618454,8
664596671,9
558515618,4
794906339,3
963960612,8
425955852,0
847241149,1
172813173,2
677938825,9
356916102,5
300901793,7
165325070,2
838358548,1
604051838,9
883287138,1
171396860,2
111842643,2
900220897,1
397206550,5
630269699,9
999973303,8
448088895,0
760266731,3
256478436,7
859473522,1
592110410,4
994667751,8
557607313,4
637170511,9
69533421,6
520468423,4
403709105,5
741090072,3
201320510,7
960501746,8
71335729,6
786227007,3
424798470,0
244202203,7
31750219,6
231585816,7
670406652,9
377366661,5
205132611,7
690960671,9
683786378,9
54680360,6
687285259,9
577474305,4
928213280,8
180432076,2
348833776,5
71868577,6
274651583,7
982902952,8
178127850,2
157422847,2
841613025,1
839134841,1
595949548,4
754385800,3
478879573,0
574937103,4
71586317,6
5486256,6
852844024,1
813175979,1
387839543,5
462666124,0
112712337,2
879163968,1
687595731,9
738653361,3
851094927,1
170662349,2
231692301,7
164822321,2
947776701,8
352369786,5
524054209,4
89870997,6
136017525,2
128507040,2
172776813,2
126161721,2
268811301,7
345103618,5
808201193,1
889582204,1
742018292,3
516093286,4
438920769,0
9216107,6
495581817,0
921462747,8
374171340,5
929673654,8
244653521,7
118099514,2
480002342,0
839957316,1
246879847,7
222441522,7
673601188,9
387486067,5
494153384,0
203506636,7
316602273,5
727622947,3
793108052,3
910455432,8
546188329,4
25964059,6
257230671,7
900326653,1
962687319,8
644049180,9
989680149,8
13070402,6
22929139,6
945855242,8
985503988,8
575363758,4
309206977,5
974654969,8
785665390,3
855988748,1
823662785,1
983224098,8
859726977,1
537785858,4
482600187,0
945742239,8
263963609,7
121956196,2
182047021,2
538978021,4
665379463,9
726413821,3
420775600,0
644256884,9
431521469,0
253894973,7
524859786,4
77732450,6
425242583,0
450825410,0
347797136,5
174027212,2
324662933,5
120953774,2
424610100,0
591920215,4
749399258,3
258665637,7
855542826,1
417679550,0
886748376,1
625994016,9
350331217,5
524149051,4
284988016,7
46873788,6
725659057,3
505659404,4
334568597,5
512532041,4
715794941,3
849623596,1
664677046,9
917098610,8
685396994,9
284728296,7
244277234,7
532553979,4
779714756,3
95824932,6
929680743,8
588409951,4
492426667,0
285145473,7
452614963,0
734169368,3
666766118,9
239815101,7
193173725,2
267389279,7
563419614,4
847795705,1
650328351,9
625109363,9
949068205,8
907494549,8
164550915,2
184491080,2
391388704,5
26263810,6
656848709,9
417725565,0
808528466,1
2760138,6
110859065,2
945074399,8
111781646,2
524615262,4
400741339,5
347345361,5
3580332,6
230735693,7
117728592,2
437792374,0
830205660,1
257103721,7
584473472,4
495694064,0
755815575,3
104058447,2
972919253,8
935901360,8
490802419,0
922027330,8
416593198,0
666162939,9
7934378,6
735323129,3
877456005,1
924379866,8
1536890,6
100026281,2
679144781,9
255419363,7
540418800,4
326649691,5
916327257,8
781915910,3
939845246,8
68165330,6
42964219,6
436300227,0
924781047,8
198804118,7
68435487,6
44520877,6
290214663,7
991787462,8
712012940,3
919261947,8
948287708,8
275802341,7
309013707,5
435812673,0
20691272,6
874364905,1
281957936,7
690980109,9
148249246,2
680012605,9
399550894,5
147981172,2
738087368,3
376405305,5
222491598,7
793357371,3
684294523,9
958896934,8
541490294,4
349047228,5
590842254,4
968588470,8
942182756,8
832542735,1
991337420,8
124737250,2
97556206,6
173928193,2
315730937,5
286058391,7
638590728,9
709285345,3
210897559,7
633559041,9
922873365,8
596169346,4
279549302,7
970816095,8
117576523,2
896590048,1
16121379,6
505240045,4
921639329,8
323589314,5
954188995,8
941955278,8
242629328,7
117719737,2
784334865,3
327513237,5
43719936,6
584529037,4
290846788,7
792139729,3
638223704,9
410049176,0
372570043,5
307308564,5
776779579,3
543272966,4
964596083,8
58479293,6
388992559,5
208773882,7
824345774,1
144451162,2
416309899,0
478237735,0
335404122,5
274117016,7
333038428,5
7689811,6
662860356,9
876614371,1
323618606,5
281831724,7
338706891,5
810270583,1
561407045,4
113895601,2
996980511,8
864120772,1
88322899,6
989242683,8
430249753,0
179578011,2
117018618,2
3908624,6
326976543,5
508882047,4
5090489,6
25786706,6
114379158,2
722821382,3
719266432,3
812131773,1
436727209,0
673882884,9
135700053,2
207827730,7
666991124,9
207907059,7
427853857,0
188104717,2
590272151,4
884128206,1
550046147,4
763467682,3
710705878,3
285822729,7
593652331,4
56792168,6
439585121,0
545759347,4
590865716,4
808204270,1
841720581,1
719755143,3
479745078,0
803191355,1
848735977,1
911551262,8
16744629,6
711754984,3
802780539,1
593639075,4
231737434,7
41128066,6
91033268,6
980612873,8
137669068,2
5536316,6
603803475,9
926889338,8
947931055,8
45741135,6
577092877,4
753965339,3
996979673,8
392935433,5
908626461,8
685592928,9
720507395,3
127815077,2
528270144,4
270419436,7
487253881,0
739734139,3
377699299,5
130597717,2
695045712,9
955817061,8
514621256,4
405419412,0
825198543,1
580179752,4
176147194,2
911671265,8
763820211,3
690542280,9
850640373,1
438283314,0
576247692,4
85001726,6
33284279,6
508612505,4
925285868,8
334630650,5
875794601,1
739597308,3
166577670,2
308656681,5
617415556,9
184342235,2
272105774,7
157536546,2
221522621,7
884628433,1
554303067,4
481249957,0
652602346,9
737117140,3
124356199,2
114552409,2
917884478,8
848497390,1
7152851,6
676840538,9
324931738,5
581735948,4
710408883,3
206378564,7
72524461,6
686866545,9
148358054,2
661671322,9
699159523,9
337512920,5
738863353,3
547457934,4
864983508,1
612789039,9
513822627,4
228748556,7
935042792,8
741654112,3
55855046,6
746693102,3
474419389,0
737539444,3
20796577,6
717221242,3
663307286,9
751318802,3
993324416,8
714526474,3
388231139,5
181285796,2
542021655,4
395142549,5
991610140,8
364987684,5
531442157,4
946291734,8
177802808,2
768031199,3
605400779,9
254737744,7
343998579,5
248963841,7
29612261,6
82306485,6
819167845,1
239640454,7
167410945,2
279854608,7
220261035,7
755879639,3
555903433,4
684103617,9
923212585,8
889512220,1
89417127,6
807500971,1
703288911,3
599971101,4
741159609,3
584368246,4
777361965,3
876818730,1
920984714,8
882047023,1
515973648,4
394776378,5
386522291,5
131296917,2
372213190,5
330161338,5
494205770,0
645743920,9
903723156,8
637397061,9
173579252,2
520531953,4
775710645,3
543035092,4
688866133,9
256618029,7
378447255,5
513064616,4
900457306,1
43501277,6
911925405,8
408634460,0
585265004,4
436023518,0
275812125,7
713472780,3
818808998,1
485698984,0
987008570,8
825146882,1
501749485,0
596600768,4
176727195,2
328885232,5
92558044,6
386936790,5
656991023,9
824149895,1
839949363,1
86363861,6
24216410,6
880240436,1
897175119,1
123275343,2
81708397,6
604091430,9
372959888,5
522008244,4
630658193,9
171704299,2
86545515,6
651955622,9
510756844,4
204273009,7
704252323,3
916716242,8
661918017,9
753672527,3
272677139,7
832179510,1
171729695,2
167120776,2
452483895,0
571605003,4
881794829,1
843762551,1
928843541,8
916625794,8
214494716,7
721817638,3
47354032,6
398264175,5
474033088,0
845872978,1
6415353,6
820354122,1
15281322,6
836960155,1
931068582,8
963171853,8
972702135,8
851452302,1
164504926,2
165063670,2
931169897,8
37712664,6
219423535,7
234580266,7
57171269,6
339776062,5
824490075,1
647594711,9
248426348,7
513178368,4
961972077,8
738790813,3
12308036,6
128523996,2
807436326,1
689801258,9
601376170,4
847350712,1
841513156,1
868053478,1
598044627,4
634904876,9
784039589,3
72324728,6
469258471,0
210557694,7
748430456,3
209484331,7
370529459,5
591818226,4
972126318,8
669892620,9
857985635,1
220619928,7
942275486,8
840029075,1
813091542,1
923887927,8
213762905,7
129593321,2
704473868,3
718754992,3
348431222,5
852901770,1
379305717,5
571231863,4
735609259,3
43177747,6
213914736,7
667792883,9
523227244,4
154050198,2
519928956,4
608863964,9
766920060,3
532287763,4
610862958,9
359438182,5
37706084,6
948587022,8
611986980,9
215357322,7
556223604,4
681222060,9
71328455,6
714313140,3
578440436,4
898518841,1
437491534,0
517124599,4
899864671,1
350311333,5
344183916,5
880036124,1
361210376,5
628174120,9
745989255,3
341971376,5
879357265,1
766619835,3
76242433,6
682858145,9
340768051,5
705431369,3
632195651,9
481871966,0
222163937,7
101571592,2
114569839,2
932552097,8
390282906,5
963983257,8
259832435,7
699294809,9
982456860,8
813870790,1
850117491,1
620971631,9
922243159,8
513029433,4
769409969,3
214710962,7
492934442,0
630414686,9
193027210,2
940073527,8
144155931,2
497074969,0
133577190,2
786139672,3
832997109,1
61786192,6
507986419,4
83867700,6
257954459,7
275783227,7
309671621,5
208695407,7
800510387,3
929714145,8
354731995,5
579715265,4
379062660,5
783227665,3
118307451,2
597432843,4
577995244,4
327946430,5
695825988,9
936826138,8
396008709,5
461942205,0
43249823,6
821774523,1
487188697,0
574733040,4
872732659,1
485792249,0
398018691,5
690411851,9
403744933,5
523770719,4
212727466,7
878865791,1
705246408,3
818880184,1
802712164,1
348571119,5
63334119,6
548021321,4
122760983,2
796839480,3
334516858,5
875495441,1
858423810,1
194624141,2
988203287,8
833028723,1
663894454,9
669913430,9
602901366,4
719385376,3
310650914,5
608968382,9
138451540,2
846587782,1
983837945,8
510008443,4
381981366,5
333267502,5
214139604,7
59950780,6
728811760,3
887659908,1
723336044,3
481965256,0
315760141,5
663619145,9
712394316,3
807518068,1
202459836,7
105485075,2
406707961,0
691619123,9
424118197,0
336727706,5
763559008,3
907850668,8
54391322,6
152097662,2
817960837,1
779376605,3
239537154,7
929992804,8
70387960,6
105005098,2
526576304,4
465779009,0
455145372,0
827796102,1
814400443,1
81693729,6
49180750,6
492842187,0
179645720,2
892424745,1
480782075,0
248557494,7
614943941,9
406333274,0
210185348,7
905119508,8
717274168,3
797248932,3
593607243,4
139978570,2
156403697,2
344984476,5
195525299,2
458785351,0
506773571,4
737577662,3
155699011,2
257992213,7
926860941,8
783733646,3
121606749,2
693230519,9
136842255,2
11421993,6
571824905,4
683104042,9
650880380,9
901893082,8
582259154,4
185076164,2
616594656,9
642300807,9
147778308,2
813935248,1
781796101,3
368206646,5
272802905,7
484440896,0
381476205,5
53356565,6
104123164,2
583452944,4
396571861,5
628803431,9
742461530,3
714590455,3
707215307,3
77816694,6
272999061,7
57185494,6
294150862,7
6203585,6
103465364,2
565271160,4
670554445,9
290364807,7
517120885,4
818328563,1
949867780,8
187345825,2
338319696,5
5717797,6
915210670,8
951498288,8
437662426,0
486410622,0
350588879,5
666092293,9
130193390,2
66029029,6
290358099,7
480563484,0
584312186,4
597083908,4
273333301,7
405027789,0
644351665,9
524540325,4
618288385,9
424065473,0
464190264,0
515751875,4
769372417,3
897528005,1
875235195,1
87197615,6
291304582,7
861147457,1
500497394,0
51720321,6
181884579,2
521747795,4
85366040,6
868194064,1
243847578,7
975471220,8
633545308,9
322911177,5
97647349,6
314873163,5
694360201,9
239901718,7
83086586,6
84483373,6
236585743,7
24329080,6
259603778,7
230006692,7
118994097,2
832153656,1
746278135,3
474922090,0
601280786,4
644528896,9
64184148,6
212999042,7
164603237,2
133642479,2
244650025,7
836806391,1
819747722,1
441413636,0
795595963,3
432256364,0
949842837,8
765120498,3
894298141,1
81495052,6
99949220,2
943572946,8
171985234,2
763950297,3
690721131,9
565398218,4
723604571,3
402385813,5
188608034,2
59734336,6
307320713,5
107303394,2
49850810,6
722609649,3
913519233,8
281568642,7
335766684,5
451994230,0
275089089,7
812436041,1
295022793,7
938003942,8
746849918,3
622450700,9
149303257,2
583204851,4
893364098,1
46247189,6
908727291,8
811640860,1
334360514,5
239937160,7
627392886,9
766741440,3
240496792,7
937426570,8
11745296,6
249695078,7
676187242,9
106550797,2
231767076,7
812037416,1
439946192,0
529536979,4
553920663,4
939007729,8
335393713,5
716508602,3
548731842,4
225832446,7
190546923,2
441133490,0
946974738,8
585795876,4
198385554,7
419158825,0
23900927,6
667911101,9
927868804,8
717228446,3
45593732,6
818588446,1
122493226,2
228634042,7
254357045,7
938352224,8
804719638,1
685707317,9
390112179,5
673102955,9
387760295,5
838354848,1
889798289,1
695197325,9
895555640,1
980246848,8
293183026,7
956943275,8
919446473,8
62132937,6
41606830,6
857416467,1
762738919,3
983310104,8
508703689,4
30527979,6
953736857,8
942741320,8
967090080,8
401566420,5
929340533,8
782623903,3
360018333,5
783508727,3
879343340,1
545137700,4
326801788,5
161629830,2
367647914,5
866160192,1
600134019,4
419965967,0
858447913,1
170711448,2
551456637,4
420169863,0
755518664,3
366126036,5
961253496,8
591660191,4
986626508,8
574799780,4
372960067,5
470433762,0
468439971,0
355324956,5
399686084,5
567912547,4
270636629,7
619279374,9
647083718,9
329827469,5
732374492,3
696529138,9
523508570,4
706039255,3
578142403,4
652283866,9
151887285,2
236089771,7
408675170,0
918579118,8
770644067,3
485910068,0
220384801,7
609237310,9
897805347,1
653962340,9
216398539,7
699702127,9
299387658,7
47978327,6
581674358,4
462648136,0
532832766,4
617627404,9
53724766,6
312565735,5
625875573,9
408412731,0
176583646,2
755545587,3
231150410,7
817259565,1
977994708,8
146546152,2
4128737,6
287098901,7
539368892,4
949514809,8
377858722,5
792539153,3
286139885,7
768164140,3
453120162,0
250381856,7
610003068,9
234313395,7
153101872,2
438967271,0
520564244,4
579714209,4
176827472,2
61840008,6
783036237,3
28602970,6
806650902,1
33941863,6
368644717,5
880971353,1
127455031,2
850293012,1
582138214,4
669860112,9
419494774,0
763617980,3
19740663,6
140306777,2
203121104,7
412902467,0
681606204,9
182876281,2
465740043,0
764228478,3
595035228,4
104967248,2
888921215,1
21698806,6
486862731,0
84561685,6
103638051,2
685704754,9
388730733,5
73880739,6
788019224,3
626659939,9
368267799,5
726114668,3
232557730,7
429691234,0
736566046,3
85006463,6
280378411,7
408571368,0
433480178,0
203975529,7
401362860,5
968172829,8
104848446,2
101863657,2
166952769,2
170610318,2
864518915,1
526232458,4
153660369,2
948740513,8
22659559,6
751484278,3
917691598,8
356376879,5
909052706,8
244705103,7
50434249,6
556868279,4
771974802,3
821953651,1
775092827,3
726164663,3
278877676,7
923280933,8
232108052,7
244811865,7
38000716,6
862550262,1
829575315,1
447795273,0
234389025,7
771221257,3
372809220,5
876353742,1
937713718,8
674894994,9
390527859,5
499714911,0
89831193,6
247453731,7
624200909,9
226971437,7
60545494,6
574925073,4
490016135,0
304360220,5
638650906,9
192434360,2
257579892,7
298803789,7
253413775,7
627264943,9
491862565,0
239733033,7
646623752,9
416577504,0
73040229,6
350550905,5
947665703,8
884601724,1
498981371,0
780793210,3
689461667,9
723035850,3
654934133,9
609181673,9
631309608,9
128088317,2
441555148,0
41012732,6
548164890,4
289740371,7
648636933,9
857364614,1
627883797,9
986249430,8
728685161,3
822624992,1
495886984,0
240602931,7
725778738,3
188053452,2
920115885,8
731866197,3
470970313,0
449483673,0
9137195,6
389360033,5
736121654,3
622463013,9
220613849,7
244366270,7
579889406,4
105613018,2
246317993,7
721690915,3
305716923,5
21523957,6
428933898,0
714592111,3
419434200,0
220500276,7
171711913,2
229298915,7
659851882,9
458454569,0
974709653,8
339998114,5
507847278,4
803983232,1
527608568,4
612796153,9
639447019,9
84894891,6
766439207,3
794227048,3
345816836,5
78938793,6
36637897,6
175982817,2
329536570,5
69193934,6
518224224,4
852539560,1
767172311,3
713385982,3
332683343,5
130602315,2
332863738,5
420710203,0
146001000,2
359327628,5
505337980,4
311260352,5
929218565,8
970745482,8
87458154,6
651759868,9
947467973,8
585902130,4
513543102,4
996744011,8
249888008,7
44632834,6
869183135,1
995535596,8
651425937,9
57636089,6
217663424,7
790449056,3
571546310,4
258572974,7
944409331,8
207751358,7
997698539,8
593490516,4
48506411,6
361052392,5
615955973,9
93074264,6
239140059,7
703368703,3
363720427,5
496423748,0
71527510,6
855580602,1
553957843,4
352479143,5
278828430,7
81726719,6
436787188,0
476675185,0
576524432,4
357456537,5
960248259,8
276662827,7
288486816,7
220797986,7
690533405,9
749241503,3
329810743,5
785720641,3
289795310,7
311866066,5
535062459,4
556886548,4
925298954,8
939557801,8
395067211,5
877601459,1
785066530,3
703186146,3
886285026,1
547523690,4
252171393,7
102893492,2
686428864,9
457361253,0
218387098,7
638701427,9
48856106,6
954322177,8
859287934,1
414338801,0
717672970,3
266758609,7
30655346,6
475719941,0
656809902,9
498022482,0
336826158,5
710405296,3
761360987,3
33488817,6
909128739,8
408030716,0
808745179,1
227981588,7
892077821,1
984216258,8
400340870,5
589949383,4
107956519,2
729993082,3
527738428,4
349220378,5
307444780,5
203987706,7
965329654,8
164997833,2
742265638,3
367359115,5
79867703,6
793827953,3
612365549,9
625591027,9
774246883,3
795365749,3
834573132,1
835687762,1
319574237,5
861607050,1
857426193,1
267355161,7
109826806,2
242891258,7
850714104,1
559452215,4
75917515,6
257114379,7
195095682,2
690645986,9
445873837,0
553305789,4
542656388,4
290977575,7
470649782,0
105404638,2
829346138,1
343701193,5
177755702,2
638154604,9
872276547,1
218745213,7
53530903,6
443430090,0
750249424,3
690792313,9
148034134,2
6252548,6
236141497,7
149535082,2
849100138,1
421749413,0
512552689,4
863230541,1
914363128,8
865723217,1
944069774,8
179884286,2
411555092,0
436552977,0
236967060,7
910255452,8
966617433,8
234854913,7
323183766,5
489905119,0
243558264,7
837101896,1
924183002,8
961955088,8
384702230,5
663019391,9
849222301,1
879604878,1
371596119,5
883276667,1
641113074,9
123286752,2
40241330,6
885902893,1
16741303,6
527943801,4
448836632,0
225939992,7
106516909,2
80022196,6
444996155,0
592806584,4
154738848,2
180904213,2
422300173,0
400613290,5
336350059,5
703498494,3
253460226,7
473327737,0
736164650,3
902536731,8
982947128,8
604473516,9
859677500,1
156256024,2
880877473,1
344643038,5
923902758,8
70639756,6
224607278,7
806395058,1
463273348,0
204442062,7
954643230,8
471514644,0
963114221,8
368136931,5
63297232,6
399214853,5
142769540,2
661527107,9
247988004,7
22193696,6
886391453,1
57015069,6
676282258,9
673536245,9
26873015,6
234698611,7
171430161,2
565737894,4
278907781,7
444208526,0
151519733,2
742630620,3
259102502,7
63041282,6
475299389,0
892505683,1
795179216,3
811058363,1
500698775,0
682034043,9
437950024,0
884835751,1
516586410,4
873405902,1
810908509,1
879647676,1
272205120,7
714205093,3
944270863,8
19766538,6
765872231,3
164358832,2
107253499,2
636714031,9
731321083,3
500268040,0
763403139,3
596409635,4
526610747,4
566303388,4
293817335,7
789497726,3
656262115,9
629802952,9
583871893,4
892036813,1
765377810,3
511510522,4
663090770,9
889697116,1
930085126,8
464921538,0
677159740,9
943952659,8
955681487,8
102916515,2
369598954,5
600157343,4
256259002,7
402411994,5
819408018,1
383582476,5
473240308,0
581706864,4
454503811,0
556598698,4
488715892,0
708901580,3
583499117,4
669747529,9
170795971,2
258848640,7
108128027,2
371508484,5
844231543,1
671761266,9
701324129,9
516064355,4
363621559,5
673823712,9
206536380,7
471226537,0
414273506,0
320797641,5
914270398,8
25576740,6
577803554,4
23456775,6
204079776,7
649993125,9
462813774,0
550005249,4
578950723,4
186656084,2
332477843,5
772080205,3
441566170,0
471993858,0
572036202,4
791327699,3
722717305,3
737510793,3
906682905,8
399701246,5
923232246,8
624900146,9
654930365,9
854820899,1
687566666,9
268604879,7
304726923,5
566725094,4
175717564,2
75205560,6
478217372,0
847628796,1
106494385,2
932898488,8
842896900,1
632090731,9
773084079,3
939154187,8
365895765,5
808171107,1
156125688,2
578338681,4
906110880,8
41014750,6
943132191,8
719312458,3
194967436,2
309567031,5
713459529,3
30763012,6
79071498,6
81188304,6
57621691,6
488839909,0
172427154,2
707896992,3
437779145,0
995710502,8
867358846,1
278666250,7
78330257,6
746347200,3
117054167,2
186412056,2
502266539,0
565417111,4
577772916,4
896019819,1
151644027,2
616756388,9
99007554,2
287995878,7
538834630,4
498540308,0
202342596,7
431053720,0
680279581,9
561840729,4
251870437,7
211815348,7
466560657,0
943788998,8
440093406,0
54728605,6
492027472,0
364720657,5
649903675,9
947784436,8
870624074,1
356038569,5
777957838,3
380797021,5
30608482,6
414085512,0
445612552,0
413414141,0
648876520,9
266390048,7
480417595,0
294380292,7
288170693,7
9833992,6
222420085,7
741394672,3
540118873,4
316164899,5
815209028,1
692223584,9
41274859,6
44480274,6
881482305,1
787223769,3
975617651,8
537730274,4
294661159,7
647668609,9
390351486,5
263153962,7
636858642,9
23242746,6
961232735,8
883838624,1
684018180,9
192301720,2
525309626,4
630961032,9
895912511,1
8986484,6
420708419,0
616602751,9
232702609,7
853233477,1
524216062,4
153630725,2
176587587,2
708230549,3
913729779,8
673970540,9
482619012,0
664561940,9
736384181,3
204759157,7
60172452,6
311117570,5
30194230,6
122561014,2
970419371,8
558955984,4
575015252,4
233925673,7
568676385,4
519850575,4
879658032,1
139065661,2
529406171,4
431459981,0
859413123,1
649523604,9
821752137,1
198854127,7
885943289,1
635425818,9
819667883,1
688184433,9
71155678,6
830439309,1
378838642,5
809004086,1
342716478,5
359395326,5
426679335,0
296037923,7
462054181,0
473157763,0
141313955,2
815592429,1
405009849,0
998097129,8
886458712,1
488280897,0
957973006,8
639567054,9
126047007,2
190582668,2
105696173,2
317377586,5
45721156,6
218709274,7
486328119,0
939629412,8
461014906,0
960626505,8
837826896,1
915270050,8
626300973,9
514140257,4
120135719,2
120702849,2
51732106,6
870944516,1
901205652,8
958248629,8
814875311,1
927953120,8
453030515,0
247517816,7
735244214,3
523717220,4
634946676,9
468154884,0
335018633,5
790326889,3
256810264,7
589158198,4
906460137,8
494351802,0
283629175,7
320850162,5
496213348,0
759725993,3
596530142,4
294706770,7
67805314,6
585361837,4
371275992,5
217284954,7
626591853,9
164890937,2
371656833,5
695616383,9
299118997,7
122483499,2
370459485,5
677979441,9
576279851,4
556768,6
567586619,4
342667888,5
420914287,0
601800004,4
940125149,8
463677117,0
269290473,7
832737695,1
944232388,8
459739057,0
667829301,9
77839347,6
5067717,6
40267541,6
881382607,1
333286451,5
647428976,9
425861046,0
508905162,4
382688133,5
705194473,3
605905171,9
582403467,4
51507612,6
693912196,9
684448694,9
101572871,2
469897622,0
931913584,8
157637599,2
380709790,5
14240989,6
143450707,2
712019744,3
562577233,4
755702259,3
103371718,2
370734196,5
415266885,0
665542356,9
845221330,1
609170923,9
649242772,9
383979169,5
738700369,3
488485521,0
529374448,4
57591874,6
171550575,2
106104743,2
39642976,6
88179211,6
13376551,6
552625852,4
254055084,7
225453629,7
115369083,2
209939312,7
452290967,0
624643767,9
47852538,6
208834964,7
742135845,3
883153975,1
873124682,1
223892083,7
947520432,8
327277490,5
837443548,1
816957209,1
85327040,6
911735414,8
11088611,6
501458328,0
116884673,2
601369005,4
32786500,6
118174145,2
855599315,1
956296257,8
22916854,6
108215403,2
911888997,8
910419513,8
351266317,5
517808105,4
972311945,8
366700677,5
393211977,5
331677326,5
58026874,6
860009701,1
408812091,0
499697222,0
493648909,0
278325853,7
487621966,0
810413056,1
450678741,0
986494554,8
764127980,3
183651987,2
859075275,1
301166756,7
406872145,0
510902504,4
940728112,8
346352840,5
536845249,4
655128935,9
360398819,5
187007461,2
991953023,8
587486520,4
117248237,2
808064608,1
241187447,7
887649462,1
888525202,1
434811847,0
527494775,4
462948054,0
987685267,8
706478916,3
184984821,2
879244602,1
341638174,5
917806903,8
561575832,4
721918311,3
247620435,7
273727932,7
825901875,1
487658356,0
789747181,3
259390246,7
634401020,9
529873979,4
606596384,9
506906893,4
818339444,1
703100766,3
118375117,2
847019571,1
599417650,4
195947021,2
117331684,2
645891784,9
755694762,3
162329430,2
439408275,0
32404661,6
865887604,1
130200686,2
437753381,0
892187186,1
86971861,6
245417585,7
254178710,7
509805815,4
57365741,6
542040138,4
544772992,4
419661319,0
328318673,5
285495253,7
803502516,1
797697982,3
270787747,7
569019176,4
870386216,1
951306561,8
342248627,5
546688060,4
538834585,4
162171532,2
296897002,7
299080896,7
917649143,8
781750122,3
335638694,5
17620241,6
846909292,1
207943887,7
667048825,9
839615247,1
34632058,6
174934249,2
955472010,8
614402680,9
417279349,0
427010647,0
942690712,8
388001021,5
519230200,4
194766436,2
889464388,1
186155257,2
628855083,9
36270776,6
306337021,5
469145815,0
709546343,3
341658958,5
979788147,8
716267631,3
964749804,8
937765534,8
248588023,7
242934936,7
857651285,1
950420884,8
940324631,8
91761913,6
517570486,4
245865205,7
890998813,1
536535706,4
224900999,7
37582041,6
33529711,6
165055038,2
558228143,4
382200597,5
973017361,8
309870591,5
773522785,3
439171692,0
739624847,3
303675460,5
278226535,7
372537595,5
973328522,8
663327682,9
379976407,5
476993187,0
889761237,1
250151055,7
886295235,1
49876500,6
582707350,4
656069326,9
380490800,5
975488876,8
310037849,5
756283962,3
82900877,6
183165446,2
623668537,9
205139149,7
974372187,8
693151076,9
759283452,3
588829247,4
373063444,5
308248601,5
211124403,7
433121582,0
100183092,2
765692492,3
465130504,0
871063266,1
108721605,2
243557047,7
102981697,2
606852547,9
988595889,8
389415554,5
993564241,8
679326363,9
760993288,3
274893545,7
354013248,5
542591920,4
558932951,4
32375112,6
55391066,6
697230190,9
785694216,3
72064674,6
88289088,6
711016581,3
874015086,1
189532553,2
623377817,9
366090666,5
371077013,5
517169336,4
408917339,0
593169016,4
439633773,0
360818432,5
366681609,5
729546279,3
709482021,3
52451336,6
457506281,0
4763070,6
43056929,6
503152369,0
425510972,0
148362682,2
502358535,0
506635235,4
936580472,8
873289240,1
605275611,9
968418512,8
260883340,7
484760410,0
715645069,3
820900280,1
796201578,3
136144604,2
169559487,2
304517395,5
647270307,9
485002000,0
390722311,5
442420373,0
756948553,3
607859240,9
456569288,0
827428775,1
929848389,8
885220395,1
752321897,3
788722714,3
498002168,0
70170741,6
986507255,8
13419447,6
437837262,0
923502626,8
592354762,4
301583672,5
834991385,1
589540010,4
623473117,9
604017458,9
731609644,3
838978677,1
163924166,2
811738622,1
363105344,5
959271702,8
92428931,6
817660844,1
753923403,3
661468978,9
408812861,0
291511779,7
316288808,5
491112294,0
687247368,9
795827639,3
399300610,5
709436376,3
635441528,9
104259338,2
471619464,0
338183840,5
118151463,2
812964442,1
502857105,0
451758935,0
359907796,5
481074637,0
614509643,9
848685162,1
485184755,0
551617105,4
55919475,6
119078096,2
572448181,4
202179761,7
186500275,2
884860089,1
907206424,8
324045355,5
14037512,6
538390992,4
238237464,7
884928209,1
298777689,7
679727099,9
596551023,4
252947500,7
828689729,1
617775434,9
258546102,7
960090501,8
820149115,1
585470576,4
138769522,2
470296016,0
969014564,8
72471588,6
245758249,7
159239360,2
213814864,7
455449532,0
477909808,0
806000672,1
886159782,1
413942039,0
686259993,9
417086281,0
92320414,6
632633061,9
986751634,8
452892311,0
466748221,0
946833946,8
493116328,0
896535074,1
745930424,3
540014422,4
437591926,0
612870742,9
